id_str,hs_beto
1840525815953478104,"[{'label': 'LABEL_0', 'score': 0.9997945427894592}]"
1840519448194613260,"[{'label': 'LABEL_0', 'score': 0.9996080994606018}]"
1840500382256017702,"[{'label': 'LABEL_0', 'score': 0.9998693466186523}]"
1840498605238689874,"[{'label': 'LABEL_0', 'score': 0.9998893737792969}]"
1840479160042668370,"[{'label': 'LABEL_1', 'score': 0.9981081485748291}]"
1840455674330841537,"[{'label': 'LABEL_0', 'score': 0.9999032020568848}]"
1840443119017267327,"[{'label': 'LABEL_1', 'score': 0.9993836879730225}]"
1840433015878549894,"[{'label': 'LABEL_0', 'score': 0.9997041821479797}]"
1840427204427067673,"[{'label': 'LABEL_0', 'score': 0.9998579025268555}]"
1840425399035052403,"[{'label': 'LABEL_0', 'score': 0.99993896484375}]"
1840424717754241485,"[{'label': 'LABEL_0', 'score': 0.9997468590736389}]"
1840421668692361626,"[{'label': 'LABEL_0', 'score': 0.9999209642410278}]"
1840408907040133176,"[{'label': 'LABEL_1', 'score': 0.9998202919960022}]"
1840407488434237682,"[{'label': 'LABEL_0', 'score': 0.9992651343345642}]"
1840403947435012431,"[{'label': 'LABEL_1', 'score': 0.8686127066612244}]"
1840401780707864765,"[{'label': 'LABEL_0', 'score': 0.9998564720153809}]"
1840401396299870407,"[{'label': 'LABEL_0', 'score': 0.9997783303260803}]"
1840400506759282920,"[{'label': 'LABEL_0', 'score': 0.9976853132247925}]"
1840397929170829802,"[{'label': 'LABEL_0', 'score': 0.9995369911193848}]"
1840395587985854781,"[{'label': 'LABEL_0', 'score': 0.999690055847168}]"
1840392403607278009,"[{'label': 'LABEL_0', 'score': 0.9999256134033203}]"
1840390344963133515,"[{'label': 'LABEL_1', 'score': 0.9192423820495605}]"
1840369324986445824,"[{'label': 'LABEL_0', 'score': 0.9996730089187622}]"
1840315583901978891,"[{'label': 'LABEL_0', 'score': 0.9998880624771118}]"
1840253984793055399,"[{'label': 'LABEL_0', 'score': 0.9998687505722046}]"
1840232226572624229,"[{'label': 'LABEL_0', 'score': 0.9999034404754639}]"
1840219560844148981,"[{'label': 'LABEL_0', 'score': 0.99496990442276}]"
1840207272548470914,"[{'label': 'LABEL_0', 'score': 0.9995593428611755}]"
1840198259073007995,"[{'label': 'LABEL_0', 'score': 0.9996582269668579}]"
1840173759287656627,"[{'label': 'LABEL_0', 'score': 0.999919056892395}]"
1840170526855114764,"[{'label': 'LABEL_1', 'score': 0.9995668530464172}]"
1840162783284842763,"[{'label': 'LABEL_1', 'score': 0.9997807145118713}]"
1840149637908292076,"[{'label': 'LABEL_0', 'score': 0.9965029954910278}]"
1840142309578682659,"[{'label': 'LABEL_0', 'score': 0.9995840191841125}]"
1840140443335471144,"[{'label': 'LABEL_0', 'score': 0.9996117949485779}]"
1840134297661124757,"[{'label': 'LABEL_1', 'score': 0.9997445940971375}]"
1840119169058062546,"[{'label': 'LABEL_0', 'score': 0.999138355255127}]"
1840102441691557920,"[{'label': 'LABEL_0', 'score': 0.9998774528503418}]"
1840090817031016463,"[{'label': 'LABEL_0', 'score': 0.5789859890937805}]"
1840048356040601965,"[{'label': 'LABEL_1', 'score': 0.9901385307312012}]"
1840042659345322361,"[{'label': 'LABEL_1', 'score': 0.9989389777183533}]"
1840039482298343501,"[{'label': 'LABEL_0', 'score': 0.999708354473114}]"
1840026863059493270,"[{'label': 'LABEL_1', 'score': 0.9997348189353943}]"
1840019253493211176,"[{'label': 'LABEL_1', 'score': 0.9959424138069153}]"
1840014573044179131,"[{'label': 'LABEL_0', 'score': 0.9999295473098755}]"
1840001793134125541,"[{'label': 'LABEL_0', 'score': 0.9996285438537598}]"
1840001435720651164,"[{'label': 'LABEL_0', 'score': 0.9997301697731018}]"
1839905958559965488,"[{'label': 'LABEL_0', 'score': 0.9998955726623535}]"
1839884558218436888,"[{'label': 'LABEL_0', 'score': 0.9945928454399109}]"
1839878190853931328,"[{'label': 'LABEL_0', 'score': 0.99982088804245}]"
1839845406911398236,"[{'label': 'LABEL_0', 'score': 0.9998946189880371}]"
1839842304586100815,"[{'label': 'LABEL_0', 'score': 0.9990894794464111}]"
1839815904030228636,"[{'label': 'LABEL_0', 'score': 0.9994440674781799}]"
1839813371375263783,"[{'label': 'LABEL_0', 'score': 0.9997779726982117}]"
1839798514710392961,"[{'label': 'LABEL_1', 'score': 0.9982325434684753}]"
1839793167400407334,"[{'label': 'LABEL_0', 'score': 0.9997733235359192}]"
1839765183063044237,"[{'label': 'LABEL_1', 'score': 0.999810516834259}]"
1839762527636381899,"[{'label': 'LABEL_0', 'score': 0.999810516834259}]"
1839757386103345527,"[{'label': 'LABEL_1', 'score': 0.9994233846664429}]"
1839743804926251084,"[{'label': 'LABEL_0', 'score': 0.9998955726623535}]"
1839700886701879759,"[{'label': 'LABEL_0', 'score': 0.9999464750289917}]"
1839674249943859271,"[{'label': 'LABEL_0', 'score': 0.9994943141937256}]"
1839651695241920968,"[{'label': 'LABEL_0', 'score': 0.9998018145561218}]"
1839544628007096336,"[{'label': 'LABEL_0', 'score': 0.9998621940612793}]"
1839534249742877091,"[{'label': 'LABEL_0', 'score': 0.9999077320098877}]"
1839522333498749102,"[{'label': 'LABEL_1', 'score': 0.8072659373283386}]"
1839509216978972885,"[{'label': 'LABEL_0', 'score': 0.9998273253440857}]"
1839497227565178961,"[{'label': 'LABEL_0', 'score': 0.9999179840087891}]"
1839485440132350231,"[{'label': 'LABEL_0', 'score': 0.9996974468231201}]"
1839453113595695579,"[{'label': 'LABEL_0', 'score': 0.9998983144760132}]"
1839442310616232307,"[{'label': 'LABEL_0', 'score': 0.9980680346488953}]"
1839433790331961537,"[{'label': 'LABEL_0', 'score': 0.9998818635940552}]"
1839417700054925454,"[{'label': 'LABEL_0', 'score': 0.9999046325683594}]"
1839394264780071049,"[{'label': 'LABEL_0', 'score': 0.9998058676719666}]"
1839379045974446524,"[{'label': 'LABEL_1', 'score': 0.9932407140731812}]"
1839367783823692175,"[{'label': 'LABEL_0', 'score': 0.9996212720870972}]"
1839365178242310649,"[{'label': 'LABEL_0', 'score': 0.9991115927696228}]"
1839350214353952896,"[{'label': 'LABEL_1', 'score': 0.9990987777709961}]"
1839329699727839366,"[{'label': 'LABEL_0', 'score': 0.9997784495353699}]"
1839327291589144579,"[{'label': 'LABEL_0', 'score': 0.9999285936355591}]"
1839323898833502290,"[{'label': 'LABEL_0', 'score': 0.9998891353607178}]"
1839323659225415908,"[{'label': 'LABEL_0', 'score': 0.99944669008255}]"
1839319102055395840,"[{'label': 'LABEL_0', 'score': 0.9998564720153809}]"
1839311608394428447,"[{'label': 'LABEL_0', 'score': 0.9997960925102234}]"
1853429514627379663,"[{'label': 'LABEL_0', 'score': 0.9993509650230408}]"
1853424778192761214,"[{'label': 'LABEL_1', 'score': 0.9998524188995361}]"
1853381839714492776,"[{'label': 'LABEL_0', 'score': 0.9999321699142456}]"
1853316713938403408,"[{'label': 'LABEL_0', 'score': 0.9960871934890747}]"
1853299226656084246,"[{'label': 'LABEL_0', 'score': 0.9995934367179871}]"
1853287684996804883,"[{'label': 'LABEL_0', 'score': 0.9997503161430359}]"
1853269533986849204,"[{'label': 'LABEL_1', 'score': 0.9991820454597473}]"
1853259825322373282,"[{'label': 'LABEL_0', 'score': 0.9996500015258789}]"
1853244958066540603,"[{'label': 'LABEL_0', 'score': 0.9997826218605042}]"
1853240312035963054,"[{'label': 'LABEL_0', 'score': 0.9998087286949158}]"
1853236817618776513,"[{'label': 'LABEL_0', 'score': 0.9998621940612793}]"
1853233756624298402,"[{'label': 'LABEL_0', 'score': 0.9996868371963501}]"
1853233079277502599,"[{'label': 'LABEL_1', 'score': 0.9993880987167358}]"
1853219005785616765,"[{'label': 'LABEL_0', 'score': 0.9999468326568604}]"
1853217955833639200,"[{'label': 'LABEL_0', 'score': 0.9994725584983826}]"
1853189595531223098,"[{'label': 'LABEL_0', 'score': 0.998976469039917}]"
1853155493293723666,"[{'label': 'LABEL_0', 'score': 0.9988017082214355}]"
1853151989217313189,"[{'label': 'LABEL_0', 'score': 0.9996482133865356}]"
1853127972967895469,"[{'label': 'LABEL_0', 'score': 0.9998894929885864}]"
1853117062735950271,"[{'label': 'LABEL_0', 'score': 0.9997062087059021}]"
1853110942453633528,"[{'label': 'LABEL_0', 'score': 0.9949477910995483}]"
1853106052440772894,"[{'label': 'LABEL_0', 'score': 0.9973631501197815}]"
1853085936998903888,"[{'label': 'LABEL_0', 'score': 0.9998335838317871}]"
1853070116868468996,"[{'label': 'LABEL_1', 'score': 0.9975823163986206}]"
1853057544559747418,"[{'label': 'LABEL_0', 'score': 0.9996610879898071}]"
1853043992838988185,"[{'label': 'LABEL_0', 'score': 0.9996457099914551}]"
1853018683456516240,"[{'label': 'LABEL_0', 'score': 0.9993060827255249}]"
1852938029997924601,"[{'label': 'LABEL_0', 'score': 0.9999123811721802}]"
1852914513760100669,"[{'label': 'LABEL_0', 'score': 0.999904990196228}]"
1852893051900846417,"[{'label': 'LABEL_0', 'score': 0.8452549576759338}]"
1852881450648957051,"[{'label': 'LABEL_0', 'score': 0.9999189376831055}]"
1852880848581726444,"[{'label': 'LABEL_0', 'score': 0.999761164188385}]"
1852870520410357918,"[{'label': 'LABEL_0', 'score': 0.9998406171798706}]"
1852880276130607273,"[{'label': 'LABEL_0', 'score': 0.9999157190322876}]"
1852852887447105949,"[{'label': 'LABEL_0', 'score': 0.9849154949188232}]"
1852852318913409327,"[{'label': 'LABEL_0', 'score': 0.9998156428337097}]"
1852848788823810291,"[{'label': 'LABEL_0', 'score': 0.9998593330383301}]"
1852848363210772785,"[{'label': 'LABEL_0', 'score': 0.9886748790740967}]"
1852824261443944509,"[{'label': 'LABEL_0', 'score': 0.9994860887527466}]"
1852817312216461366,"[{'label': 'LABEL_0', 'score': 0.9998753070831299}]"
1852797574228406725,"[{'label': 'LABEL_0', 'score': 0.9974985718727112}]"
1852795370285285810,"[{'label': 'LABEL_0', 'score': 0.9991406202316284}]"
1852766636509372596,"[{'label': 'LABEL_1', 'score': 0.8876551389694214}]"
1852756917652701425,"[{'label': 'LABEL_1', 'score': 0.9879049062728882}]"
1852742182656184401,"[{'label': 'LABEL_0', 'score': 0.9997788071632385}]"
1852709414282625180,"[{'label': 'LABEL_0', 'score': 0.9998787641525269}]"
1852698366716612948,"[{'label': 'LABEL_1', 'score': 0.9995102882385254}]"
1852697423988060523,"[{'label': 'LABEL_0', 'score': 0.9998931884765625}]"
1852660641103822864,"[{'label': 'LABEL_0', 'score': 0.9999336004257202}]"
1852635876121100445,"[{'label': 'LABEL_0', 'score': 0.9999102354049683}]"
1852530604941726032,"[{'label': 'LABEL_0', 'score': 0.999924898147583}]"
1852483041240961488,"[{'label': 'LABEL_1', 'score': 0.9957459568977356}]"
1852478728971899206,"[{'label': 'LABEL_1', 'score': 0.9997269511222839}]"
1852440159553241550,"[{'label': 'LABEL_0', 'score': 0.9975480437278748}]"
1852437002932625866,"[{'label': 'LABEL_0', 'score': 0.9998553991317749}]"
1852432808108527685,"[{'label': 'LABEL_1', 'score': 0.99943608045578}]"
1852391873484099868,"[{'label': 'LABEL_0', 'score': 0.9998663663864136}]"
1852387888928796731,"[{'label': 'LABEL_0', 'score': 0.9998356103897095}]"
1852373968348455040,"[{'label': 'LABEL_0', 'score': 0.9999006986618042}]"
1852372279553818982,"[{'label': 'LABEL_0', 'score': 0.9997438788414001}]"
1852369639344365615,"[{'label': 'LABEL_0', 'score': 0.9998557567596436}]"
1852356707780891016,"[{'label': 'LABEL_0', 'score': 0.9996720552444458}]"
1852354392982233163,"[{'label': 'LABEL_0', 'score': 0.9998716115951538}]"
1852349784901710219,"[{'label': 'LABEL_1', 'score': 0.997515082359314}]"
1851997040735056149,"[{'label': 'LABEL_0', 'score': 0.999923586845398}]"
1852339543694889348,"[{'label': 'LABEL_0', 'score': 0.9998388290405273}]"
1856015039473271054,"[{'label': 'LABEL_0', 'score': 0.99925297498703}]"
1856012755410555267,"[{'label': 'LABEL_1', 'score': 0.9993784427642822}]"
1856012214437880029,"[{'label': 'LABEL_0', 'score': 0.9998812675476074}]"
1856002721079271580,"[{'label': 'LABEL_0', 'score': 0.9995321035385132}]"
1855981992195600581,"[{'label': 'LABEL_1', 'score': 0.9989374279975891}]"
1855981765015302437,"[{'label': 'LABEL_0', 'score': 0.9940223097801208}]"
1855972551253533187,"[{'label': 'LABEL_0', 'score': 0.9999115467071533}]"
1855964894027292896,"[{'label': 'LABEL_0', 'score': 0.9998074173927307}]"
1855963143534419996,"[{'label': 'LABEL_1', 'score': 0.9993788003921509}]"
1855959274452553768,"[{'label': 'LABEL_0', 'score': 0.9994403719902039}]"
1855724135017812368,"[{'label': 'LABEL_0', 'score': 0.999808132648468}]"
1855912478862954806,"[{'label': 'LABEL_0', 'score': 0.9998250603675842}]"
1855826209403236605,"[{'label': 'LABEL_0', 'score': 0.9998164772987366}]"
1855817039815807413,"[{'label': 'LABEL_0', 'score': 0.9995543360710144}]"
1855816060844314881,"[{'label': 'LABEL_1', 'score': 0.979284405708313}]"
1855802584738435248,"[{'label': 'LABEL_0', 'score': 0.999818742275238}]"
1855798941519917339,"[{'label': 'LABEL_1', 'score': 0.9993720650672913}]"
1855797848291377597,"[{'label': 'LABEL_0', 'score': 0.9991344809532166}]"
1855769304194580679,"[{'label': 'LABEL_0', 'score': 0.9999094009399414}]"
1855766540638974364,"[{'label': 'LABEL_0', 'score': 0.9998573064804077}]"
1855739339189236129,"[{'label': 'LABEL_0', 'score': 0.9995974898338318}]"
1855713802236391589,"[{'label': 'LABEL_0', 'score': 0.8739251494407654}]"
1855667656793153663,"[{'label': 'LABEL_0', 'score': 0.9852768778800964}]"
1855657449954443525,"[{'label': 'LABEL_1', 'score': 0.9994220733642578}]"
1855649993517846528,"[{'label': 'LABEL_0', 'score': 0.9998928308486938}]"
1855572346192421155,"[{'label': 'LABEL_0', 'score': 0.9988762736320496}]"
1855483426444324962,"[{'label': 'LABEL_0', 'score': 0.9994677901268005}]"
1855446642121445586,"[{'label': 'LABEL_0', 'score': 0.9985528588294983}]"
1855445124131471871,"[{'label': 'LABEL_0', 'score': 0.9998747110366821}]"
1855383273091854580,"[{'label': 'LABEL_0', 'score': 0.9949873685836792}]"
1855374619823542356,"[{'label': 'LABEL_0', 'score': 0.9999386072158813}]"
1855333528294089175,"[{'label': 'LABEL_0', 'score': 0.5511216521263123}]"
1855333002374771012,"[{'label': 'LABEL_1', 'score': 0.9998362064361572}]"
1855328736000012509,"[{'label': 'LABEL_1', 'score': 0.9994833469390869}]"
1855320203699126653,"[{'label': 'LABEL_0', 'score': 0.9998787641525269}]"
1855281885032685906,"[{'label': 'LABEL_0', 'score': 0.9998393058776855}]"
1855280461565603976,"[{'label': 'LABEL_0', 'score': 0.9169162511825562}]"
1855230403109364159,"[{'label': 'LABEL_0', 'score': 0.9998291730880737}]"
1855207924383076607,"[{'label': 'LABEL_0', 'score': 0.9998370409011841}]"
1855133460999913505,"[{'label': 'LABEL_1', 'score': 0.9996377229690552}]"
1855087227820257590,"[{'label': 'LABEL_0', 'score': 0.9998499155044556}]"
1855080063030464969,"[{'label': 'LABEL_1', 'score': 0.9997631907463074}]"
1855070251693883640,"[{'label': 'LABEL_1', 'score': 0.7035714387893677}]"
1855024482999538080,"[{'label': 'LABEL_0', 'score': 0.9995618462562561}]"
1855014306347118749,"[{'label': 'LABEL_0', 'score': 0.9990054965019226}]"
1855002232938258919,"[{'label': 'LABEL_1', 'score': 0.9892862439155579}]"
1855000520861110674,"[{'label': 'LABEL_1', 'score': 0.9995729327201843}]"
1854977937570922720,"[{'label': 'LABEL_0', 'score': 0.9998328685760498}]"
1854977106100244922,"[{'label': 'LABEL_0', 'score': 0.9998825788497925}]"
1854967223565087046,"[{'label': 'LABEL_0', 'score': 0.9998251795768738}]"
1854956515280457780,"[{'label': 'LABEL_0', 'score': 0.9998049139976501}]"
1854954723704815852,"[{'label': 'LABEL_0', 'score': 0.9999085664749146}]"
1854938542855578074,"[{'label': 'LABEL_0', 'score': 0.9995416402816772}]"
1854927233871163506,"[{'label': 'LABEL_0', 'score': 0.9809742569923401}]"
1854908333058072629,"[{'label': 'LABEL_0', 'score': 0.993048906326294}]"
1854908233019777059,"[{'label': 'LABEL_0', 'score': 0.999584972858429}]"
1854888022799483391,"[{'label': 'LABEL_0', 'score': 0.9960319399833679}]"
1854886969500660020,"[{'label': 'LABEL_1', 'score': 0.9956439733505249}]"
1854876651932311732,"[{'label': 'LABEL_0', 'score': 0.9994242191314697}]"
1854869414165827937,"[{'label': 'LABEL_0', 'score': 0.9999200105667114}]"
1854853531053809845,"[{'label': 'LABEL_0', 'score': 0.9998413324356079}]"
1854846753238917629,"[{'label': 'LABEL_0', 'score': 0.9998791217803955}]"
1854843267742937446,"[{'label': 'LABEL_0', 'score': 0.999942421913147}]"
1854832727012339771,"[{'label': 'LABEL_1', 'score': 0.9990065693855286}]"
1854818500881043899,"[{'label': 'LABEL_0', 'score': 0.9997672438621521}]"
1854717465890087223,"[{'label': 'LABEL_1', 'score': 0.9995265007019043}]"
1854707155552600276,"[{'label': 'LABEL_0', 'score': 0.9998145699501038}]"
1854703999095623863,"[{'label': 'LABEL_0', 'score': 0.9999285936355591}]"
1854686676171321593,"[{'label': 'LABEL_0', 'score': 0.9999263286590576}]"
1854699620859015270,"[{'label': 'LABEL_0', 'score': 0.8635003566741943}]"
1854696579996729522,"[{'label': 'LABEL_0', 'score': 0.9998706579208374}]"
1854691323716288926,"[{'label': 'LABEL_1', 'score': 0.9985635876655579}]"
1854686488841130322,"[{'label': 'LABEL_0', 'score': 0.9823285937309265}]"
1854684726113579243,"[{'label': 'LABEL_0', 'score': 0.9996978044509888}]"
1854666709090660394,"[{'label': 'LABEL_0', 'score': 0.999355137348175}]"
1854655569946116268,"[{'label': 'LABEL_0', 'score': 0.9998192191123962}]"
1854635733148926182,"[{'label': 'LABEL_0', 'score': 0.997005045413971}]"
1854633919779315837,"[{'label': 'LABEL_0', 'score': 0.9950886368751526}]"
1854632933002461614,"[{'label': 'LABEL_1', 'score': 0.9716191291809082}]"
1854625685098443199,"[{'label': 'LABEL_0', 'score': 0.9543158411979675}]"
1854622851405402147,"[{'label': 'LABEL_0', 'score': 0.9999220371246338}]"
1854622646165475479,"[{'label': 'LABEL_0', 'score': 0.9998860359191895}]"
1854621962036711580,"[{'label': 'LABEL_0', 'score': 0.9931676983833313}]"
1854617445115609479,"[{'label': 'LABEL_0', 'score': 0.9992857575416565}]"
1854590406937448552,"[{'label': 'LABEL_0', 'score': 0.9994391798973083}]"
1854589065988911518,"[{'label': 'LABEL_0', 'score': 0.9998637437820435}]"
1854573239483212017,"[{'label': 'LABEL_0', 'score': 0.9996938705444336}]"
1854570232406331553,"[{'label': 'LABEL_1', 'score': 0.6914141178131104}]"
1854567585104224276,"[{'label': 'LABEL_1', 'score': 0.9993928670883179}]"
1854563639782502453,"[{'label': 'LABEL_0', 'score': 0.9998775720596313}]"
1854548850997928227,"[{'label': 'LABEL_0', 'score': 0.7013332843780518}]"
1854532343588925533,"[{'label': 'LABEL_1', 'score': 0.9996354579925537}]"
1854531071968174495,"[{'label': 'LABEL_0', 'score': 0.9881010055541992}]"
1854514215186305347,"[{'label': 'LABEL_0', 'score': 0.9997934699058533}]"
1854506367379226836,"[{'label': 'LABEL_1', 'score': 0.9998006224632263}]"
1854505543978598889,"[{'label': 'LABEL_0', 'score': 0.9998666048049927}]"
1854485561160978489,"[{'label': 'LABEL_1', 'score': 0.8744472861289978}]"
1854475088038387875,"[{'label': 'LABEL_0', 'score': 0.9998862743377686}]"
1854459834491425041,"[{'label': 'LABEL_1', 'score': 0.9990874528884888}]"
1854451846821081557,"[{'label': 'LABEL_1', 'score': 0.999403715133667}]"
1854451155683713133,"[{'label': 'LABEL_1', 'score': 0.999138355255127}]"
1854448548823142572,"[{'label': 'LABEL_0', 'score': 0.9738606810569763}]"
1854427750733410328,"[{'label': 'LABEL_0', 'score': 0.9997687935829163}]"
1854427481630998537,"[{'label': 'LABEL_0', 'score': 0.9999309778213501}]"
1854421099766829070,"[{'label': 'LABEL_0', 'score': 0.9961796998977661}]"
1854360559946219636,"[{'label': 'LABEL_1', 'score': 0.9996013045310974}]"
1854339451956125954,"[{'label': 'LABEL_0', 'score': 0.9998552799224854}]"
1854321780128698499,"[{'label': 'LABEL_0', 'score': 0.9989407658576965}]"
1854155715859943897,"[{'label': 'LABEL_0', 'score': 0.884860634803772}]"
1854313625327944112,"[{'label': 'LABEL_0', 'score': 0.9998390674591064}]"
1854313083591651752,"[{'label': 'LABEL_0', 'score': 0.9998179078102112}]"
1854308149290836363,"[{'label': 'LABEL_0', 'score': 0.999893069267273}]"
1854303266542170321,"[{'label': 'LABEL_0', 'score': 0.999810516834259}]"
1854291317972738458,"[{'label': 'LABEL_1', 'score': 0.9998308420181274}]"
1854290813796188344,"[{'label': 'LABEL_0', 'score': 0.9998847246170044}]"
1854287532919505378,"[{'label': 'LABEL_1', 'score': 0.9999064207077026}]"
1854282766734758374,"[{'label': 'LABEL_0', 'score': 0.9988746047019958}]"
1854282250659012821,"[{'label': 'LABEL_1', 'score': 0.9998364448547363}]"
1854281914267615680,"[{'label': 'LABEL_0', 'score': 0.9991894364356995}]"
1854280888231551028,"[{'label': 'LABEL_0', 'score': 0.9892163276672363}]"
1854280734015390028,"[{'label': 'LABEL_0', 'score': 0.9975649118423462}]"
1854279164712366426,"[{'label': 'LABEL_0', 'score': 0.9997877478599548}]"
1854279076489445660,"[{'label': 'LABEL_0', 'score': 0.9941828846931458}]"
1854278381535449302,"[{'label': 'LABEL_0', 'score': 0.9887113571166992}]"
1854268684413624413,"[{'label': 'LABEL_1', 'score': 0.9994958639144897}]"
1854266968678822091,"[{'label': 'LABEL_0', 'score': 0.7220571041107178}]"
1854266198369911188,"[{'label': 'LABEL_0', 'score': 0.943170964717865}]"
1854265952667406847,"[{'label': 'LABEL_1', 'score': 0.9992780089378357}]"
1854262877273591972,"[{'label': 'LABEL_0', 'score': 0.9997337460517883}]"
1854262282152300894,"[{'label': 'LABEL_1', 'score': 0.9992109537124634}]"
1854245112655630531,"[{'label': 'LABEL_0', 'score': 0.999428927898407}]"
1854237903146119178,"[{'label': 'LABEL_1', 'score': 0.9857757687568665}]"
1854216164450169009,"[{'label': 'LABEL_0', 'score': 0.99958735704422}]"
1854189793577492675,"[{'label': 'LABEL_0', 'score': 0.9999103546142578}]"
1854183738969620942,"[{'label': 'LABEL_0', 'score': 0.9997953772544861}]"
1854177828566167728,"[{'label': 'LABEL_0', 'score': 0.9997743964195251}]"
1854175087785640392,"[{'label': 'LABEL_0', 'score': 0.9999411106109619}]"
1854164240187224507,"[{'label': 'LABEL_0', 'score': 0.9999022483825684}]"
1854148287713914910,"[{'label': 'LABEL_1', 'score': 0.7433702945709229}]"
1854145422001873022,"[{'label': 'LABEL_0', 'score': 0.9988848567008972}]"
1854173713278591264,"[{'label': 'LABEL_0', 'score': 0.9997532963752747}]"
1854143707554914755,"[{'label': 'LABEL_1', 'score': 0.9416417479515076}]"
1854143027075235918,"[{'label': 'LABEL_0', 'score': 0.9999152421951294}]"
1854123481018909117,"[{'label': 'LABEL_0', 'score': 0.9920985698699951}]"
1854106353771360430,"[{'label': 'LABEL_0', 'score': 0.9999023675918579}]"
1854007635680661998,"[{'label': 'LABEL_0', 'score': 0.999894380569458}]"
1854004496642257121,"[{'label': 'LABEL_1', 'score': 0.9997815489768982}]"
1853978689467548141,"[{'label': 'LABEL_0', 'score': 0.9998993873596191}]"
1853957644479857011,"[{'label': 'LABEL_1', 'score': 0.9998185038566589}]"
1853948027687387358,"[{'label': 'LABEL_0', 'score': 0.9999281167984009}]"
1853942261098140022,"[{'label': 'LABEL_0', 'score': 0.9999226331710815}]"
1853935243121885549,"[{'label': 'LABEL_0', 'score': 0.9998487234115601}]"
1853923688007012436,"[{'label': 'LABEL_0', 'score': 0.9999270439147949}]"
1853922814627139599,"[{'label': 'LABEL_0', 'score': 0.9997192025184631}]"
1853917050072072265,"[{'label': 'LABEL_0', 'score': 0.9991976618766785}]"
1853910772356981140,"[{'label': 'LABEL_0', 'score': 0.725827693939209}]"
1853901410271981802,"[{'label': 'LABEL_0', 'score': 0.9998929500579834}]"
1853866339137438162,"[{'label': 'LABEL_0', 'score': 0.9720559120178223}]"
1853863285960912985,"[{'label': 'LABEL_0', 'score': 0.9999300241470337}]"
1853855977306488918,"[{'label': 'LABEL_0', 'score': 0.9994244575500488}]"
1853841425659470268,"[{'label': 'LABEL_0', 'score': 0.993118405342102}]"
1853834680371429452,"[{'label': 'LABEL_0', 'score': 0.9998899698257446}]"
1853829623034925406,"[{'label': 'LABEL_0', 'score': 0.9999300241470337}]"
1853817305731387607,"[{'label': 'LABEL_0', 'score': 0.9999116659164429}]"
1853779156305121588,"[{'label': 'LABEL_0', 'score': 0.9950685501098633}]"
1853749987097628931,"[{'label': 'LABEL_0', 'score': 0.999916672706604}]"
1853727339777048688,"[{'label': 'LABEL_0', 'score': 0.998977541923523}]"
1853627982662807765,"[{'label': 'LABEL_0', 'score': 0.9995309114456177}]"
1853610822347698305,"[{'label': 'LABEL_1', 'score': 0.9987939596176147}]"
1853606709924630594,"[{'label': 'LABEL_0', 'score': 0.9998860359191895}]"
1853605536488628603,"[{'label': 'LABEL_0', 'score': 0.9998775720596313}]"
1853603547851485338,"[{'label': 'LABEL_1', 'score': 0.9998431205749512}]"
1853600724883484833,"[{'label': 'LABEL_0', 'score': 0.9998688697814941}]"
1853581949581115432,"[{'label': 'LABEL_1', 'score': 0.9994513392448425}]"
1853574223903457379,"[{'label': 'LABEL_1', 'score': 0.9996652603149414}]"
1853574219566653792,"[{'label': 'LABEL_0', 'score': 0.9997369647026062}]"
1853553790386848142,"[{'label': 'LABEL_1', 'score': 0.9993327260017395}]"
1853553148599693586,"[{'label': 'LABEL_0', 'score': 0.9999176263809204}]"
1853540354361811025,"[{'label': 'LABEL_0', 'score': 0.9999237060546875}]"
1853540204482822637,"[{'label': 'LABEL_0', 'score': 0.9996349811553955}]"
1853538466346549250,"[{'label': 'LABEL_0', 'score': 0.9997358918190002}]"
1853524398650818746,"[{'label': 'LABEL_1', 'score': 0.9522794485092163}]"
1853521991115973046,"[{'label': 'LABEL_0', 'score': 0.9998866319656372}]"
1853521911260869090,"[{'label': 'LABEL_1', 'score': 0.9981166124343872}]"
1853519560718131333,"[{'label': 'LABEL_0', 'score': 0.9999054670333862}]"
1853514877068796214,"[{'label': 'LABEL_0', 'score': 0.9998326301574707}]"
1853480638621294805,"[{'label': 'LABEL_0', 'score': 0.9996414184570312}]"
1853477099476001153,"[{'label': 'LABEL_0', 'score': 0.9999035596847534}]"
1853466485135487026,"[{'label': 'LABEL_0', 'score': 0.9995947480201721}]"
1853465692957224970,"[{'label': 'LABEL_0', 'score': 0.9997666478157043}]"
1853458649319940388,"[{'label': 'LABEL_0', 'score': 0.9999104738235474}]"
1853457526995529844,"[{'label': 'LABEL_0', 'score': 0.9999126195907593}]"
1853445291573117432,"[{'label': 'LABEL_0', 'score': 0.6972660422325134}]"
1853441788033269904,"[{'label': 'LABEL_0', 'score': 0.9999229907989502}]"
1857084371045433448,"[{'label': 'LABEL_0', 'score': 0.9942324757575989}]"
1857078017001939199,"[{'label': 'LABEL_0', 'score': 0.9998295307159424}]"
1857075529129545984,"[{'label': 'LABEL_0', 'score': 0.9998942613601685}]"
1857066894743757164,"[{'label': 'LABEL_0', 'score': 0.9988453388214111}]"
1857062204236767484,"[{'label': 'LABEL_0', 'score': 0.9997770190238953}]"
1857046143705755660,"[{'label': 'LABEL_0', 'score': 0.999862551689148}]"
