id_str,sustantivos_robertuito
1821951269784695034,"['burro', 'termotanque', 'canelones']"
1821930974696845375,"['derrota', 'obesos']"
1821927458351820887,"['gordura', 'poronga', 'final', 'hinchazón', 'culo', 'final']"
1821926126945468627,"['rosca', 'culeadas', 'partido']"
1821924605495280033,"['obesidad', 'mierda']"
1825560332699623799,"['cuerpo', 'estrías', 'arañitas', 'vida', 'mundo', 'estrías', 'tenés', 'gordura', 'emoji', ' ', 'emoji', 'emoji', ' ', 'emoji', 'cara']"
1825545776115888134,"['sobrepeso', 'arquero', 'capitán', 'partido', 'vuelta', 'octavos', 'altura', 'club']"
1825507417670438961,"['gatos', 'cuestion', ':3']"
1825503402190659706,[]
1825412630883737727,"['alerta', 'médico', 'sobrepeso', 'mochilas', 'escolares']"
1825356668315541784,[]
1825354540750700844,"['foto', 'mejores', 'ig', 'likes', 'minas', 'varones', 'sobrepeso']"
1825353412126351585,['semana']
1825349266170147193,"['general', 'sobrepeso', 'kilos', 'musculo', 'musculacion', 'grasa', 'musculatura', 'dieta', 'cardio', 'resultados']"
1825345716018934186,"['jijeadas', 'caniche', 'sobrepeso', 'emoji']"
1825334554535624862,"['cardio', 'cardio', 'musculacion', 'tiempo']"
1825326063989436745,"['pilcha', 'bolsa', 'peso', 'caso']"
1825323100830908588,"['partidos', 'años', 'audio', 'tiktok', 'cabeza', 'tacho', 'sobrepeso']"
1825311313150513284,"['vida', 'colesterol']"
1825294634626478526,[]
1825278335913431440,"['gato', 'cuadra', 'techo', 'mierda']"
1825235704030400641,"['mujeres', 'imagen', 'mamá']"
1825228205269135464,"['mundo', 'pandemia', 'sobrepeso', 'señor']"
1825221505539846507,"['obesidad', 'país', 'calorías', 'día', 'veces', 'carteles', 'obesidad', 'calle']"
1825190968582430818,['sobrepeso']
1825187055221043504,"['obesidad', 'respuesta', 'medio', 'ambiente', 'excesos', 'causa', 'sociedad', 'sobreconsumo', 'patologías', 'consecuencia', 'libro', ' ']"
1825169697760833945,"['señora', 'marulo', 'sombra', 'neurotransmisores', 'pavadas', 'ADN', 'odio']"
1825169601321119996,"['agenda', 'gordura', 'salud', 'empresas', 'consumo', 'alimentos', 'presente', 'remedios', 'futuro']"
1825050027783319598,"['obesidad', 'orto', 'harinas']"
1825045037316554813,['laburo']
1825002380544373038,"['amiguito', 'auto', 'critica', 'país', 'mierda', 'índice', 'pobreza', '40%', 'comparación', 'población', 'obesidad', 'niños', 'mexicanos', 'semana', 'argentinos', 'malvinas']"
1824992938306241011,"['autor', 'post', 'twitter', 'página']"
1824979127931187248,"['obesidad', 'enfermedad', 'diabetes', 'cura', 'cara']"
1824964649919353204,"['gato', 'veces']"
1824940190915555543,"['boca', 'de', 'esa', 'gordura', 'amor', 'preciosa', ' ', 'emoji', 'comida', ' ', 'comida', ' ', 'emoji']"
1824905474375889036,"['educación', 'fisica', 'gorda']"
1824899632935145829,['bolas']
1824895079439331467,['obesidad']
1824879109106766058,"['kg', 'lado', 'curl', 'bicep']"
1824869063383773440,"['cancha', 'sobrepeso', 'dientes']"
1824853008766603664,"['niños', 'pelotudez', 'litro', 'leche', 'gobierno', 'cuerpo', 'niños', 'país']"
1824845917272297767,"['pendeja', 'orto', 'hermana', 'semana', '\n', 'helado', 'obesidad', 'reina']"
1824840627072188652,"['fiscalía', 'fuga', 'presos', 'través', 'agujero', 'pared', 'casa', 'detenidos', 'boquete']"
1824840088301248673,"['proceso', 'el', '14', 'de', 'diciembre', 'kilos', 'sobrepeso', 'semana', 'meta', 'emoji', 'corazones', 'emoji', ' ', 'emoji', 'corazones', 'emoji', 'emoji', 'corazones', 'emoji']"
1824833158321168804,"['bofe', 'designio', 'kirchnerismo', 'cabeza', 'termo', 'torta', 'asco']"
1824827020682940694,"['ladrona', 'fondos', 'casa']"
1824820390973075730,"['tipos', 'vida', 'peso', 'jugador']"
1824802051936657637,"['curso', 'line', 'plataformas', 'contenido', 'profesor', 'imágenes', 'marketing', 'publcidades', 'gente']"
1824682097048486045,"['gatitos', 'OBESO', 'emoji', 'emoji', ' ']"
1824647206491525465,['sobrepeso']
1824641220330578288,['gordura']
1824635168314847695,"['hambre', 'monarca']"
1824621618582188433,['insulto']
1824621361324581037,"['pucha', 'sobrepeso', 'infancias']"
1824620726042742874,"['neumonóloga', 'apneas', 'problema', 'obesidad', 'causa', 'insomnio', 'mantenimiento', 'noche', 'sueño', 'neuro']"
1824615967038607715,[]
1824613323897262234,"['causas', 'fase', 'sueño', 'adolescentes', 'hora', 'sueño', 'adultos', 'obesidad', 'microdespertares', 'calidad', 'sueño', 'piernas']"
1824594924559368633,"['gente', 'percepción', 'gordura']"
1824584346595995669,"['concha', 'lora', 'pija', 'hija', 'putaaa']"
1824575272764707146,"['dan', 'alias', 'animal']"
1824525273863266638,['chorra']
1824499239193366946,"['twitter', 'gt', 'pago']"
1824490062425256175,"['persona', 'chistes', 'falta', 'respeto', 'sobrepeso']"
1824488737218129938,"['epidemia', 'obesidad']"
1824483782314873108,"['pelado', 'seña', 'dirección', 'CBU']"
1824476776203968558,"['precio', 'comida', 'sobrepeso']"
1824457603008573562,"['obeso', 'microclima', 'kukas']"
1824430330226356546,"['obesidad', 'programación']"
1824415944455651524,"['diabetes', 'papá', 'médico', 'consejos', 'actitud']"
1824401945458544856,"['nota', 'función', 'tratamiento', 'obesidad']"
1824328020858970161,"['peleas', 'gordofobia', 'morbida']"
1824326641717313989,"['morbo', 'momento', 'corazon', 'respirancion', 'obesidad']"
1824262721426088355,"['superchad', 'nada']"
1824227395001258069,[]
1824209025346539856,"['BOLA', 'MINAS', 'PROBLEMAS', 'OBESIDAD']"
1824204644073021943,['XXL']
1824199889963663643,"['cara', 'pedazo', 'banana', 'boludeces', 'carajo']"
1824188421343965248,"['mitad', 'chicos', 'adolescentes', 'obesidad', 'sobrepeso', 'mayoría', 'varones', 'estudio', 'profesionales', 'impactos', 'factores', 'estilo', 'vida', 'menores', 'ciudad']"
1824184083402068250,"['obesidad', 'educación', 'hábitos', 'puerta', 'trastornos']"
1824159791016550469,"['personas', 'obesidad']"
1824143081458823526,['mujeres']
1824143011405566214,"['artistas', 'concha', 'madre', 'tiempo', 'biombo', 'enano', 'tequila', 'pupo']"
1824139088770859265,['contrario']
1824118005644566934,"['hermano', 'oriundo', 'mujer', 'nivel', 'vida']"
1824116398789927312,"['tilde', 'pavadas', 'tucumano']"
1824090421569466438,"['mina', 'mundo', 'momento', 'foto', 'sketches']"
1824084823356416355,"['fondo', 'salud', 'depresión', 'obesidad', 'comorbilidades', 'vida', 'años', 'lucha', 'momento']"
1824084742100353368,"['medicamentos', '\n', 'hashtag', 'riesgo', 'hashtag', 'cardiovascular', 'hashtag', 'obesidad', '\n', 'hashtag', 'hábitos', '\n', 'hashtag', 'atencion', 'hashtag', 'medicina', '\n\n ', 'via']"
1824075229972279763,"['15', 'agosto', 'hashtag', 'diamundialdelarelajacion', 'vida', 'peligro', 'estresarse', 'enfermedades', 'salud', 'presión', 'problemas', 'obesidad', 'diabetes']"
1824071191155425341,"['mitad', 'chicos', 'adolescentes', 'obesidad', 'sobrepeso', 'mayoría', 'varones']"
1824065118231007611,"['obesidad', 'diabetes', 'tipo', 'causas', 'estrategias', 'desafíos', 'manejo', 'sobrepeso', 'obesidad', 'diabetes', 'tipo', '\n\n']"
1824057064143864216,[]
1824056863891107888,"['mujeres', 'pelo', 'vida']"
1826986593678205079,['sobrepeso']
1826966472595226724,"['bien', 'jubilados', 'comida', 'sobrepeso']"
1826960487784780010,"['monito', 'fruta']"
1826957504321871934,"['edad', 'sobrepeso', 'papa', 'edad', 'señoras']"
1826948892669210643,"['mujeres', 'obesidad', 'trauma']"
1826913741369160110,"['antimileísmo', 'EGO', 'APLAUDIDORES', 'CORTE', 'KASTA', 'FAMILIAR', 'GORDURA', 'DIA', 'CUENTA']"
1826911495407444081,"['dirigencia', 'capitan', 'bandera', 'tipo', 'sobrepeso']"
1826900644441059764,"['peso', 'desperdicio']"
1826830050731102616,"['morir', 'obesidad', 'risa']"
1826812378744258697,"['PATADAS', 'CABEZA', 'IDEAS', 'CULPA', 'DIRIGENCIA', 'MIERDA', 'PUTA', 'MIERDA']"
1826804795681935431,"['mujer', 'manicomio']"
1826804694104035499,"['kuka', 'foto']"
1826802320014999819,"['obesas', 'museum']"
1826801118082728112,"['gordo', 'equipo', 'gordura', 'ojos', 'equipo']"
1826789470646976942,"['minutos', 'paff', 'taquicardia']"
1826788621845987334,"['vivo', 'twitter', 'concha', 'madre']"
1826784478112731616,"['concha', 'puta', 'madre', 'hijo', 'puta']"
1826781180127055896,['obesidad']
1826773489602494489,"['problema', 'sobrepeso', 'déficit']"
1826759827579961543,"['niños', 'padres']"
1826754525149233657,"['escena', 'SATC', 'novio', 'CARRIE', 'PERRA', 'MOSQUITA', 'semana', 'temporada']"
1826750879879627201,"['drama', 'obesidad', 'america']"
1826750142772576744,"['maride', 'bolsas', 'carteras', 'shopping', 'horas', 'geisha', 'bar']"
1826748712707916185,"['fotos', 'caricaturas', 'morsa', 'obesidad', 'baño', 'fracasado', 'falta', 'comentarios', 'bautista']"
1826747097057820823,"['putaku', 'monas', 'anime', 'morsa', 'obesidad', 'papada', 'cara', 'putaku', 'mejimierda', 'dios', 'veces']"
1826746049886912534,"['ARCHIVO', 'PATA']"
1826743948997456085,"['emoji', 'triángulo', 'hilo', 'cuenta', 'incremento', 'enfermedades', 'obesidad', 'diabetes', 'enfermedad', 'cáncer', 'protección', 'propiedad', 'intelectual', 'área', 'inversiones', 'fin', 'investigaciones', 'desarrollo', 'fármacos', 'tratamientos', 'beneficio', 'salud', 'país']"
1826726912095650065,"['salas', 'espectáculos', 'asientos', 'personas', 'obesidad']"
1826713354813276673,[]
1826704005248286801,"['AIRES', 'emoji', 'asiento', 'transporte', 'emoji', ' ', 'salas', 'espectáculos', 'asientos', 'personas', 'obesidad']"
1826698463884837277,[]
1826695480874860993,"['30', 'años', 'día', 'twitter', 'fraca']"
1826687712931316076,"['programa', 'costumbre', 'emoji', 'emoji', ' ', 'emoji', 'serpiente', 'emoji']"
1826687678815109418,[]
1826684009155613075,"['enfermedad', 'obesidad', 'cuestiondepeso']"
1826670099954368553,['alimentación']
1826668918892585064,"['GORDURA', 'HINCHAZÓN', 'pavadas']"
1826664696851685423,"['sobrepeso', 'pelotudo', 'nacimiento', 'caso', 'boludo', 'foto']"
1826661600956481647,"['Dios', 'saxenda', 'obesidad', 'bestia']"
1826660602347225598,['gato']
1826636461569179685,"['camiseta', 'mistery', 'box', 'corner', 'store', 'joya', 'cuello', 'hecho', 'vida', 'cuellos', '2006']"
1826633726245412965,"['foto', 'meses']"
1826621508825088242,"['factor', 'elemento', 'conjunto', 'condiciones', 'efecto', 'elemento', 'sistema', 'CONTEXTO', 'expresión', 'factor', 'fenilcetonuria', 'disposición', 'ambiente']"
1826620017397694540,"['dirigentes', 'meses', 'gestión', 'tipo', 'credibilidad', 'récord', 'desgracia', 'tipo', 'arquero']"
1826705612706902122,"['alfajor', 'obesidad', ' ', 'emoji', 'nariz', 'cerdo', 'emoji']"
1826616954939150785,"['sueldos', 'realidad', 'acuerdo', 'ideología']"
1826603607384584363,"['problema', 'obesidad']"
1826481210849140862,"['hija', 'ramera', 'conducta', 'decisiones', 'impresión', 'carrera', 'política', 'peligro', 'errores', 'reputación']"
1826461482017849792,"['dientes', 'estado', 'barba', 'obesidad']"
1826419697413177609,"['tiago', 'ronpe', '99']"
1826417334103543903,"['arco', 'manco', 'obeso']"
1826373467698065412,[]
1826325644537471261,"['epidemia', 'obesidad', 'años']"
1826325514665287694,"['obesidad', 'abuela', 'cuestiondepeso']"
1826311265469563093,[]
1826305099591024673,"['obesos', 'PLP', 'n']"
1826276109555843140,"['locuras', 'obesidad', 'futuro']"
1826268672815481102,[]
1826260979698823488,"['jeans', 'exceso', 'tatuajes', 'dentadura', 'aliento', 'chances']"
1826257099778933151,"['emoji', 'altavoz', 'de', 'mano', 'emoji', ' ', 'emoji', 'banco', 'emoji', 'estadios', 'cines', 'teatros', 'butacas', 'personas', 'flecha', 'derecha', '\n', 'hashtag', 'obesidad']"
1826255470203715786,['obeso']
1826252527060255109,[]
1826249749491765681,"['montones', 'cara']"
1826248326997807358,"['emoji', 'cara', 'llorando', 'de', 'risa', 'emoji', ' ', 'emoji', 'risa', 'emoji', ' ', 'emoji', 'cara', 'llorando', 'de', 'risa', 'emoji', ' ', 'mido', 'm', 'lista', 'tengo', 'kilos', ' ', 'emoji', 'cara', 'llorando', 'de', 'risa', 'emoji', ' ', 'emoji', 'cara', 'de', 'risa', 'emoji', ' ', 'emoji', 'cara', 'de', 'risa', 'emoji', ' \n']"
1826245835677688096,"['CAMILLEGDO', 'OBESIDAD']"
1826235811597353121,[]
1826231135984361674,['idea']
1826133228295524430,['obesidad']
1826077384636084402,"['país', 'gente', 'sobrepeso', 'masa', 'muscular', 'TCA']"
1826070635501728222,"['amp', 'col', 'pacientes', 'incidencia', 'años', 'cáncer', 'consecuencia', 'obesidad', 'incidencia', 'tipo', 'cáncer', 'mortalidad', 'cáncer']"
1826064383094444393,"['gente', 'cachetes', 'niño']"
1825971959412257194,"['plata', 'dolares']"
1826058841747759388,[]
1826052642772234256,"['huevos', 'mierda']"
1826051591440597328,"['locura', 'sudamericana', 'partido', 'historia', 'minutos', 'colombiano', 'sobrepeso']"
1826001960300065134,"['chad', 'micah', 'año']"
1825995450773614881,"['SOCIALISMO', 'clu', 'homenaje', 'señor']"
1825985990051160506,['burro']
1825984872940257746,"['persona', 'psiquiatra', 'cuenta', 'progres', 'comentarios', 'gordura', 'mentira', 'verdad']"
1825981851938476415,"['casos', 'obesidad']"
1825975295444165040,['apellidos']
1825968284757336455,"['pedazo', 'lata']"
1825949933771395120,"['camiones', 'peaje', 'toneladas', 'sobrepeso']"
1825949759401767375,"['gord@usuario', 'perfil']"
1825946088647569519,['día']
1825921247303065705,"['ausencia', 'sexo', 'obesidad', 'sexo']"
1825921197281882252,"['día', 'novio']"
1825911161247728011,"['comprensión', 'lectora']"
1825882427656388721,"['sobrepeso', 'discapacidad']"
1825868778069983257,['adultos']
1825866457470673001,"['peso', 'obesidad']"
1825857087789740506,"['sobrepeso', 'obesidad', 'persona']"
1825780520384365053,"['camilla', 'fascista']"
1825745386033586178,[]
1825739221111365744,"['peso', 'orto', 'cara', 'cucatrap', 'postres']"
1825736243088388600,"['desinformación', 'mujer', 'obesidad', ' ', 'emoji', 'dedos', 'tono', 'piel', ' ', 'emoji', 'dedos', 'tono', 'piel', ' ', 'emoji', 'dedos', 'tono', 'piel', 'emoji']"
1825723936828510700,"['persona', 'problema', 'sobrepeso', 'pelotudez']"
1825712094827680172,"['asco', ' ', 'cara', 'náuseas']"
1825709775612485750,"['nene', 'problemitas', 'erre']"
1825693709230338529,['nombre']
1825689907492196705,"['odio', 'llanto', 'pasión', 'cloaca', 'cosa']"
1825693097394843923,"['aviso', 'sobrepeso', 'cantidad', 'grasa', 'piernas']"
1825689149749293271,['obesas']
1825685065122328771,"['minutos', 'compañeros']"
1825684572534677745,[]
1825678367691022762,"['obesidad', 'obesidad', 'problema', 'salud']"
1825653732618694853,"['tipo', 'sobrepeso', 'gramos', 'piedad', 'vaso', 'agua']"
1825648563172372940,"['ejercicio', 'gordura', 'cara', 'ojos', 'emoji']"
1825643993725805027,"['emoji', 'risa', 'emoji', 'emoji', 'risa', 'emoji', 'emoji', 'risa', 'emoji', 'escopetazos', 'paredes']"
1825638756160057594,['mabeles']
1825634436395970608,"['chila', 'bronca', 'arquerito']"
1825629886910005392,"['chad', 'obeso']"
1825603358679511219,['periodismo']
1825596514498167162,"['fantasmas', 'cuerpos', 'sobrepeso', '90%', 'cuentas', 'dni']"
1830576043830263985,"['teta', 'cuerno', 'orto', 'efecto', 'momento', 'obesidad', 'leche']"
1830576025874387109,"['causas', 'obesidad', 'gente', 'sobrepeso', 'caso', 'perdón', 'solución']"
1830576020040073389,"['punto', 'debate', 'obesidad', 'enfermedad', 'desencadenante', 'trastorno', 'médica', 'cosa', 'droga', 'tratamiento']"
1830576014272954736,"['droga', 'tratamiento', 'diabetes', 'tipo', '2', 'OBESIDAD', 'diabetes', 'obesidad', 'punto', 'debate', 'diabeticos']"
1830576002776416482,"['plan', 'mamá', 'opción', 'MÉDICO', 'farmacia', 'inyección', 'mamá', 'años', 'obesidad', 'expresión']"
1830571637944603077,[]
1830561909562564860,"['marca', 'cerveza', 'gente', 'culpa', 'alcoholismo', 'publicidades', 'gente', 'obesidad', 'hipertensión', 'ejemplo', 'pibes', 'padres', 'futbolista']"
1830471986083999770,"['idea', 'día', 'gordura', 'matona']"
1830454591936180250,"['ingredientes', 'agenda', 'política', 'cambio', 'climático', 'género', 'eutanasia', 'suicidio', 'drogas', 'degenerados', 'obesa', 'musulmana', 'lesbianas', 'bebé', 'morbo']"
1830452212562034750,"['complejos', 'gordura', 'cuerpo']"
1830431733176520734,"['chica', 'insuficiencia', 'consecuencia', 'obesidad']"
1830429114366329138,"['mamá', 'jubilación', 'pensión', 'papi', 'peso', 'obesidad', 'desarrollo', 'lógica', 'sentido', 'derredor']"
1830421982459900309,"['obesa', 'gimnasio', 'decisión', 'familia', 'amigos']"
1830389980042006821,"['cerebro', 'cielo', 'reina', 'años', 'sobrepeso']"
1830370007693312367,['COLOMBIANO']
1830344702677139886,['gordura']
1830340585967820850,"['formula', 'retraso', 'sobrepeso', 'virgen', 'años', 'padre']"
1830337326477643834,"['pito', 'lástima', 'pochola', 'descendencia', 'pena', 'mujeres', 'señora']"
1830327324673294601,"['obesidad', 'problema', 'ventaja']"
1830311005626200216,"['obeso', 'hambre', 'lechón']"
1830303673379110975,"['resistencia', 'insulina', 'hormona', 'montón', 'peso', 'problemas', 'tipo']"
1830301017323524273,"['consecuencias', 'kurt', 'cobein', 'sobrepeso']"
1830298735982629125,"['semaglutida', 'diabetes', 'obesidad']"
1830296769185694145,"['disciplina', 'parte', 'cuerpo', 'cuerpo', 'obesidad']"
1830292468564439162,"['foto', 'año', 'dios', 'banda', 'dios']"
1830278067513688198,['obesidad']
1830274676083314790,['orto']
1830264867858927848,"['ojos', 'factores', 'riesgo', 'estilo', 'vida', 'pacientes', '\n ', 'círculo', 'emoji', ' ', 'HTA', 'insuficiencia', 'cardíaca', 'SAOS', 'círculo', 'consumo', 'alcohol', 'hashtag', 'esccongress']"
1830261103886319822,"['ecosistemas', 'auto', 'esteroides', 'industria', 'auto', 'obesidad', 'estadounidenses', 'aviso']"
1830240281196904614,"['vida', 'comida', 'comida']"
1830237776467693952,"['bronca', 'minas', 'obesa']"
1830149553787396530,"['tía', 'streaper', 'definición', 'planta', 'izquierdas']"
1830074461380325555,['Dios']
1830040852837622027,"['base', 'comida', 'tipo', 'arroz', 'zanahoria', 'ropa', 'casa', 'camino', 'obesidad', 'angustia', 'panaderias', 'emoji', 'unicornio', 'emoji']"
1830037106992755184,"['gordura', 'regalito']"
1830029116738830583,"['pregunta', 'info', 'población', 'duda', 'población', 'riesgo', 'intervención', 'pacientes', 'obesidad', 'peso']"
1830027539504402790,"['OBESIDAD', 'asiento', 'transporte', 'salas', 'espectáculos', 'butacas', 'personas', 'obesidad']"
1830021412788031928,[]
1830009426641608894,"['obesidad', 'diabetes', 'enfermedades', 'mayoria', 'enfermedades', 'estilo', 'vida', 'parte', 'peso', 'sistema', 'salud', 'adicciones']"
1829999194163089804,"['señorita', 'problemas', 'sobrepeso', 'tw']"
1829986632600068156,['obesidad']
1829979603328442831,"['90', 'nota', 'adolescente', 'adultez', 'lomo', 'monstruosidad', 'apagón', 'letra', 'shock']"
1829972940475285557,['obesidad']
1829953555727319443,"['abuela', 'tana', 'gordura', 'belleza']"
1829950979757711518,"['yankees', 'mierda', 'tiroteo', 'obesidad', 'SALU2']"
1829942861330108614,"['tetas', 'exceso', 'photo', 'shop', 'exceso', 'gordura']"
1829926422497857574,"['genética', 'metabolismo', 'cuenta', 'estándares', 'belleza', 'nivel', 'obesidad', 'familia']"
1829920458382475464,"['capitulo', 'south', 'park', 'fin', 'obesidad']"
1829902946919989253,"['vaca', 'tobillera', 'milagro']"
1829895101860233405,"['obesidad', '\n', 'kg']"
1829886874535805443,"['círculo', 'pac', 'diabetes']"
1829863774993465544,['cola']
1829860442740834594,"['manera', 'máquina', 'boludeces', 'gente', 'ladrona', 'humo']"
1829859780867080641,"['iniciativa', 'obesidad', 'ojo', 'abordaje', 'método', 'prevención', 'cardiovascular', 'COI', 'guías', 'papers', 'líderes', 'opinión']"
1829842818644222211,"['gatos', 'muffins', 'arándanos', 'sobrepeso', 'geriátrico']"
1829827441486917949,"['sobrepeso', 'relleno', 'cosas']"
1829799901120622602,"['pavos', 'short', 'izquierdas', 'feminazzi', 'lástima', 'aborto', 'cojones']"
1829748657496678591,['gordura']
1829695393329766599,"['sobrepeso', 'salto']"
1829672905581740256,[]
1829656183680221389,"['gracia', 'temas', 'forma', 'éxitos']"
1829635666080067605,"['tasa', 'muertes', 'obesidad']"
1829626105491570996,"['sobrepeso', 'hombre', 'mujer', 'cara', 'mujer', 'foto', 'varones', 'mujeres']"
1829617272971018250,"['obesidad', 'hijos', 'edad']"
1829608550404178060,"['carril', 'sobrepeso', 'pelotudo']"
1829603127168991496,"['ojo', 'mujeres']"
1829602194943025444,"['foto', 'aborto', 'mono', 'papás', 'bola', 'amigos', 'facultad', 'colegio', 'obesidad', 'adicción', 'porno']"
1829594046572143021,"['pose', 'verdad', 'día', 'obesidad']"
1829592641928872068,[]
1829590686074905060,"['engrudo', 'indigena', 'concha', 'madre', 'caso', 'estudio', 'cantidad', 'wasca']"
1829581263604203911,"['votantes', 'incell']"
1829565701289316512,"['kg', 'sobrepeso', 'tongo']"
1829495357480288451,"['obesidad', 'CARDIOVASCULAR', '\n\n', ' ', 'esccongress']"
1829447252521185522,"['burger', 'serenito', 'sopa', 'problemas', 'ratito', 'culpa']"
1829403440075686182,"['freno', 'epidemia', 'factura']"
1829387717525828066,"['day', 'personas', 'estatura', 'bizcochos', 'sobrepeso', 'camara']"
1829358341224620142,"['feminazi', 'furia', 'conserva']"
1829345566196674880,"['hecho', 'espalda', '60', 'yanquees']"
1829316792822505955,"['final', 'hombre', 'jueves', 'máscara', 'domingo', 'jueves', 'ego', 'bien']"
1829266179829186717,['obesidad']
1829265304683483253,"['bolas', 'plata', 'tratamientos', 'entrenadores']"
1829265055789314544,"['sobrepeso', 'silencio', 'coalición', 'memoria', 'política', 'mierda']"
1829230203664519661,"['emoji', 'risa', 'emoji', 'risa', 'emoji']"
1829225965077033419,"['emoji', 'caramelo', 'emoji', 'edulcorantes', 'aumento', 'obesidad', 'vez', 'desconexión', 'sabor', 'percepción', 'energía']"
1829225962254569729,"['emoji', 'balanza', 'emoji', ' ', 'obesidad', 'cambios', 'vías', 'alimentación', 'placer', 'sensación', 'saciedad']"
1829225954347995360,"['emoji', 'cerebro', 'emoji', ' ', 'emoji', 'chispas', 'emoji', ' ', 'Integración', 'gusto', 'metabolismo', 'sentidos', 'influyen', 'alimentación', 'obesidad']"
1829218636659335216,[]
1829188178160562366,"['sobrepeso', 'neuronas']"
1829182508107477192,[]
1829177484257948062,['obesos']
1829153826194239594,"['perro', 'k', 'sobrepeso', 'bypass', 'cara', 'gafas', 'sol', 'emoji']"
1829114358581932263,['obesas']
1829105333421097210,"['orales', 'hito', 'batalla', 'obesidad', 'través']"
1829065124440633792,"['sitios', 'inglés', 'costo', 'estado', 'sitio', 'comidas', 'forma', 'obesidad']"
1829006151482032561,"['niño', 'años', 'lesbiana']"
1829002093178331415,"['halago', 'calculo', 'blender', 'degenerado']"
1828991681800048837,"['veces', 'hamburguesa', 'semana', 'pensamientos', 'arterias', 'petisuis', '30', 'obesidad', 'diabetes', 'colesterol']"
1828967446172098640,[]
1828963971891675591,"['kilos', 'obesidad', 'día']"
1828955493772992929,['gordura']
1828932598254444977,"['maneras', 'casos', 'sistema', 'escolarización', 'chicos', 'años', 'control', 'producción', 'alimentos']"
1828915614473150956,"['obesidad', 'sistemas', 'salud', 'millones', 'año']"
1828900607094075787,"['leyes', 'transito']"
1828900456774447419,"['humo', 'post', 'market', 'cierre', 'resultados', '%', 'vuelta', 'sumo', 'boca']"
1828896445472354327,[]
1828888601251156366,"['obesidad', 'sistemas', 'salud', 'millones', 'año']"
1828875144590426418,"['obesidad', 'sistemas', 'salud', 'millones', 'año', 'flecha']"
1828870917931356594,"['emoji', 'píldora', 'emoji', ' ', 'viales', 'monodosis', 'tirzepatida', 'acceso', 'adultos', 'obesidad', 'viales', 'través', 'canal', 'autopago', 'hashtag', 'salud', 'hashtag', 'innovacion', 'hashtag', 'negocios', 'hashtag']"
1828858927447994849,"['idea', 'bondi', 'horas', 'idea', 'maestro', 'ciruela', 'pibe', 'tto', 'consumo', 'hashtag', 'cuestion', 'peso']"
1828844676641894802,['obeso']
1828838792364732845,"['pibe', 'golosinas', 'hamburguesas', 'chizitos', 'boludeces', 'consecuencias', 'día', 'mes', 'años', 'diabetes', 'problemas', 'obesidad', 'culpa', 'médicos']"
1828829614074163430,"['gente', 'presa', 'doctores', 'minas', 'sobrepeso', 'trastorno', 'atraco']"
1828819458561101871,[]
1828816105462432069,"['argentino', 'gastronomía', 'ahre', 'almuerzo', 'obesidad', 'emoji', 'piel', 'emoji']"
1828797461391200419,"['porro', 'adiposidad']"
1828783820558229676,"['tema', 'ideología', 'género', 'porcentaje', 'colectivos', 'chicos', 'gente', 'diabéticos', 'pelotas']"
1828781633723633772,"['enfermo', 'obesidad']"
1828769409168793773,"['fealdad', 'obesidad']"
1828769177391513669,"['realidad', 'aborigenes', 'culpa', 'azúcar', 'alimentos', 'caso']"
1828761213376844277,"['sobrepeso', 'obesidad']"
1828756871521689710,"['cara', 'sindigarca', 'ministro']"
1828600309192458591,"['gordura', 'vejez', 'vibes']"
1828587854953664750,['sobrepeso']
1828550912576532760,"['obesidad', 'sobrepeso', 'obesidad', 'burra']"
1828544407253000566,"['kg', 'sobrepeso', 'kg', 'chocolate', 'pistacho', 'grupo']"
1828528143654887776,['sobrepeso']
1828515434259194087,[]
1828506761038377243,"['gorda', 'boludeces', 'tema']"
1828503920811090120,"['emoji', 'píldora', 'emoji', ' ', 'viales', 'monodosis', 'tirzepatida', 'acceso', 'adultos', 'obesidad', 'viales', 'través', 'canal', 'autopago', 'hashtag', 'salud', 'hashtag', 'innovacion', 'hashtag', 'negocios', 'hashtag']"
1828503162724196613,"['ego', ' ', 'manos', 'corazón', 'tono', 'piel', 'emoji']"
1828465062631350302,"['TALLER', 'día', 'viernes', '30', 'agosto', 'taller', 'niños', 'años', 'sobrepeso', 'familiares', 'inscripción', 'chincheta']"
1828460881149104569,"['tipo', 'gente', 'atención', 'grasa']"
1828446184932810859,['sobrepeso']
1828440723776995660,"['obesidad', 'harina', 'maiz', 'grasa']"
1828370849008652650,"['seras', 'gordura', 'tarjetas', 'post', ' ', 'emoji', 'dedos', 'tono', 'piel', 'emoji', ' ', 'emoji', 'dedos', 'tono', 'piel', 'medio', 'emoji', ' ', 'emoji', 'dedos', 'piel', 'emoji', ' ', 'emoji', 'dedos', 'tono', 'piel', 'medio', 'emoji', 'psiquiatra']"
1828264093339308220,"['mierda', 'camara', 'incel', 'cuestión', 'peso']"
1828237018427506806,"['30', 'kg', 'obesidad', '18', 'kg', 'peso']"
1828236511491297633,['ganas']
1828211084362178769,"['obesidad', 'factor', 'riesgo', 'sobrepeso', 'obesidad', 'sobrepeso', 'causa', 'factores']"
1828207721734152704,"['sobrepeso', 'trombosis']"
1828197769443488218,[]
1828186325360562629,"['respeto', 'manatíes', 'animales', 'tipazos', 'madrazas']"
1828183296351838308,"['minutos', 'oreja']"
